season,fase,instancia,fecha,hora_inicio,hora_fin,local,visitante,marcador,global,estadio,ciudad,pais,arbitro_principal,arbitros_linea,entrenador_local,entrenador_visitante,planteles,puntuaciones_jugadores,goles_asistencias,cambios,amarillas,rojas,posesion_total,posesion_1T,posesion_2T,faltas_total,faltas_1T,faltas_2T,corners_total,corners_1T,corners_2T
2019-2020,Octavos,Ida,19-02-2020,Chelsea,Bayern Munich,0-3,1-7,Stamford Bridge,Londres,Inglaterra,NULL,Frank Lampard,Hansi Flick,Gnabry 51'; 54'; Lewandowski 76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,08-08-2020,Bayern Munich,Chelsea,4-1,7-1,Allianz Arena,Munich,Alemania,NULL,Hansi Flick,Frank Lampard,Lewandowski 10'; 84'; Perisic 24'; Tolisso 76'; Abraham 44',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,19-02-2020,Napoli,Barcelona,1-1,2-4,San Paolo,Napoles,Italia,NULL,Gennaro Gattuso,Quique Setien,Mertens 30'; Griezmann 57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,08-08-2020,Barcelona,Napoli,3-1,4-2,Camp Nou,Barcelona,España,NULL,Quique Setien,Gennaro Gattuso,Lenglet 10'; Messi 23'; Suarez 45'; Insigne 45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Cuartos,Unico,12-08-2020,Atalanta,PSG,1-2,1-2,Estadio da Luz,Lisboa,Portugal,NULL,Gian Piero Gasperini,Thomas Tuchel,Pasalic 27'; Marquinhos 90'; Choupo-Moting 93',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Cuartos,Unico,13-08-2020,RB Leipzig,Atletico Madrid,2-1,2-1,Estadio Jose Alvalade,Lisboa,Portugal,NULL,Julian Nagelsmann,Diego Simeone,Olmo 51'; Adams 88'; Felix 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Cuartos,Unico,14-08-2020,Barcelona,Bayern Munich,2-8,2-8,Estadio da Luz,Lisboa,Portugal,NULL,Quique Setien,Hansi Flick,Alaba OG 7'; Suarez 57'; Muller 4'; 31'; Perisic 22'; Gnabry 28'; Kimmich 63'; Lewandowski 82'; Coutinho 85'; 89',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Cuartos,Unico,15-08-2020,Manchester City,Lyon,1-3,1-3,Estadio Jose Alvalade,Lisboa,Portugal,NULL,Pep Guardiola,Rudi Garcia,De Bruyne 69'; Cornet 24'; Dembele 79'; 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Semifinal,Unico,18-08-2020,RB Leipzig,PSG,0-3,0-3,Estadio da Luz,Lisboa,Portugal,NULL,Julian Nagelsmann,Thomas Tuchel,Marquinhos 13'; Di Maria 42'; Bernat 56',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Semifinal,Unico,19-08-2020,Lyon,Bayern Munich,0-3,0-3,Estadio Jose Alvalade,Lisboa,Portugal,NULL,Rudi Garcia,Hansi Flick,Gnabry 18'; 33'; Lewandowski 88',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Final,Final,23-08-2020,PSG,Bayern Munich,0-1,NULL,Estadio da Luz,Lisboa,Portugal,NULL,Thomas Tuchel,Hansi Flick,Coman 59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,16-02-2021,Barcelona,PSG,1-4,2-5,Camp Nou,Barcelona,España,NULL,Ronald Koeman,Mauricio Pochettino,Messi 27'; Mbappe 32'; 65'; 85'; Kean 70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,10-03-2021,PSG,Barcelona,1-1,5-2,Parc des Princes,Paris,Francia,NULL,Mauricio Pochettino,Ronald Koeman,Mbappe 30'; Messi 37',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,17-02-2021,Porto,Juventus,2-1,4-4,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Andrea Pirlo,Taremi 2'; Marega 46'; Chiesa 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,09-03-2021,Juventus,Porto,3-2,4-4,Allianz Stadium,Turin,Italia,NULL,Andrea Pirlo,Sergio Conceicao,Chiesa 49'; 63'; Rabiot 117'; Oliveira 19'; 115',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,16-02-2021,RB Leipzig,Liverpool,0-2,0-4,Puskas Arena,Budapest,Hungria,NULL,Julian Nagelsmann,Jurgen Klopp,Salah 53'; Mane 58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,10-03-2021,Liverpool,RB Leipzig,2-0,4-0,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Julian Nagelsmann,Salah 70'; Mane 74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,17-02-2021,Sevilla,Borussia Dortmund,2-3,4-5,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Julen Lopetegui,Edin Terzic,Suso 7'; De Jong 84'; Haaland 27'; 43'; Dahoud 19',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,09-03-2021,Borussia Dortmund,Sevilla,2-2,5-4,Signal Iduna Park,Dortmund,Alemania,NULL,Edin Terzic,Julen Lopetegui,Haaland 35'; 54'; En-Nesyri 68'; 96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,23-02-2021,Atletico Madrid,Chelsea,0-1,0-3,Arena Nationala,Bucarest,Rumania,NULL,Diego Simeone,Thomas Tuchel,Giroud 68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,17-03-2021,Chelsea,Atletico Madrid,2-0,3-0,Stamford Bridge,Londres,Inglaterra,NULL,Thomas Tuchel,Diego Simeone,Ziyech 34'; Emerson 94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,23-02-2021,Lazio,Bayern Munich,1-4,2-6,Stadio Olimpico,Roma,Italia,NULL,Simone Inzaghi,Hansi Flick,Correa 49'; Lewandowski 9'; Musiala 24'; Sane 42'; Acerbi OG 47',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,17-03-2021,Bayern Munich,Lazio,2-1,6-2,Allianz Arena,Munich,Alemania,NULL,Hansi Flick,Simone Inzaghi,Lewandowski 33'; Choupo-Moting 73'; Parolo 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,24-02-2021,Atalanta,Real Madrid,0-1,1-4,Gewiss Stadium,Bergamo,Italia,NULL,Gian Piero Gasperini,Zinedine Zidane,Mendy 86',NULL,NULL,Freuler,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,16-03-2021,Real Madrid,Atalanta,3-1,4-1,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Gian Piero Gasperini,Benzema 34'; Ramos 60'; Asensio 84'; Muriel 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Ida,24-02-2021,Borussia Monchengladbach,Manchester City,0-2,0-4,Puskas Arena,Budapest,Hungria,NULL,Marco Rose,Pep Guardiola,Bernardo Silva 29'; Jesus 65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Octavos,Vuelta,16-03-2021,Manchester City,Borussia Monchengladbach,2-0,4-0,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Marco Rose,De Bruyne 12'; Gundogan 18',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Ida,06-04-2021,Real Madrid,Liverpool,3-1,3-3,Alfredo Di Stefano,Madrid,España,NULL,Zinedine Zidane,Jurgen Klopp,Vinicius 27'; 65'; Asensio 36'; Salah 51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Vuelta,14-04-2021,Liverpool,Real Madrid,0-0,3-3,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Zinedine Zidane,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Ida,06-04-2021,Manchester City,Borussia Dortmund,2-1,4-2,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Edin Terzic,De Bruyne 19'; Foden 90'; Reus 84',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Vuelta,14-04-2021,Borussia Dortmund,Manchester City,1-2,2-4,Signal Iduna Park,Dortmund,Alemania,NULL,Edin Terzic,Pep Guardiola,Bellingham 15'; Mahrez 55'; Foden 75',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Ida,07-04-2021,Bayern Munich,PSG,2-3,3-3,Allianz Arena,Munich,Alemania,NULL,Hansi Flick,Mauricio Pochettino,Choupo-Moting 37'; Muller 60'; Mbappe 3'; 68'; Marquinhos 28',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Vuelta,13-04-2021,PSG,Bayern Munich,0-1,3-3,Parc des Princes,Paris,Francia,NULL,Mauricio Pochettino,Hansi Flick,Choupo-Moting 40',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Ida,07-04-2021,Porto,Chelsea,0-2,1-2,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Sergio Conceicao,Thomas Tuchel,Mount 32'; Chilwell 85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Cuartos,Vuelta,13-04-2021,Chelsea,Porto,0-1,2-1,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Thomas Tuchel,Sergio Conceicao,Taremi 94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Semifinal,Ida,27-04-2021,Real Madrid,Chelsea,1-1,1-3,Alfredo Di Stefano,Madrid,España,NULL,Zinedine Zidane,Thomas Tuchel,Benzema 29'; Pulisic 14',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Semifinal,Vuelta,05-05-2021,Chelsea,Real Madrid,2-0,3-1,Stamford Bridge,Londres,Inglaterra,NULL,Thomas Tuchel,Zinedine Zidane,Werner 28'; Mount 85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Semifinal,Ida,28-04-2021,PSG,Manchester City,1-2,1-4,Parc des Princes,Paris,Francia,NULL,Mauricio Pochettino,Pep Guardiola,Marquinhos 15'; De Bruyne 64'; Mahrez 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Semifinal,Vuelta,04-05-2021,Manchester City,PSG,2-0,4-1,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Mauricio Pochettino,Mahrez 11'; 63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-2021,Final,Final,29-05-2021,Manchester City,Chelsea,0-1,NULL,Estadio do Dragao,Porto,Portugal,NULL,Pep Guardiola,Thomas Tuchel,Havertz 42',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,15-02-2022,PSG,Real Madrid,1-0,2-3,Parc des Princes,Paris,Francia,NULL,Mauricio Pochettino,Carlo Ancelotti,Mbappe 94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,09-03-2022,Real Madrid,PSG,3-1,3-2,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Mauricio Pochettino,Benzema 61'; 76'; 78'; Mbappe 39',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,15-02-2022,Sporting CP,Manchester City,0-5,0-5,Estadio Jose Alvalade,Lisboa,Portugal,NULL,Ruben Amorim,Pep Guardiola,Mahrez 7'; Silva 17'; 44'; Foden 32'; Sterling 58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,09-03-2022,Manchester City,Sporting CP,0-0,5-0,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Ruben Amorim,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,16-02-2022,Inter,Liverpool,0-2,0-2,San Siro,Milán,Italia,NULL,Simone Inzaghi,Jurgen Klopp,Firmino 75'; Salah 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,08-03-2022,Liverpool,Inter,0-1,2-1,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Simone Inzaghi,Lautaro 61',NULL,NULL,Sanchez,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,16-02-2022,Salzburg,Bayern Munich,1-1,1-8,Red Bull Arena,Salzburgo,Austria,NULL,Matthias Jaissle,Julian Nagelsmann,Adamu 21'; Coman 90',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,08-03-2022,Bayern Munich,Salzburg,7-1,8-2,Allianz Arena,Munich,Alemania,NULL,Julian Nagelsmann,Matthias Jaissle,Lewandowski 12'; 21'; 23'; Gnabry 31'; Muller 54'; 83'; Sane 85'; Kjaergaard 70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,22-02-2022,Chelsea,Lille,2-0,4-1,Stamford Bridge,Londres,Inglaterra,NULL,Thomas Tuchel,Jocelyn Gourvennec,Havertz 8'; Pulisic 63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,16-03-2022,Lille,Chelsea,1-2,1-4,Stade Pierre-Mauroy,Lille,Francia,NULL,Jocelyn Gourvennec,Thomas Tuchel,Burak Yilmaz 38'; Pulisic 45'; Azpilicueta 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,22-02-2022,Villarreal,Juventus,1-1,4-1,Estadio de la Ceramica,Villarreal,España,NULL,Unai Emery,Massimiliano Allegri,Danjuma 66'; Vlahovic 1',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,16-03-2022,Juventus,Villarreal,0-3,1-4,Allianz Stadium,Turin,Italia,NULL,Massimiliano Allegri,Unai Emery,Gerard Moreno 78'; Torres 85'; Danjuma 92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,23-02-2022,Atletico Madrid,Manchester United,1-1,2-1,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Ralf Rangnick,Joao Felix 7'; Elanga 80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,15-03-2022,Manchester United,Atletico Madrid,0-1,1-2,Old Trafford,Manchester,Inglaterra,NULL,Ralf Rangnick,Diego Simeone,Lodi 41',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Ida,23-02-2022,Benfica,Ajax,2-2,3-2,Estadio da Luz,Lisboa,Portugal,NULL,Nelson Verissimo,Erik ten Hag,Yaremchuk 72'; Haller OG 26'; Tadic 18'; Haller 29',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Octavos,Vuelta,15-03-2022,Ajax,Benfica,0-1,2-3,Johan Cruyff Arena,Amsterdam,Paises Bajos,NULL,Erik ten Hag,Nelson Verissimo,Nunez 77',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Ida,05-04-2022,Manchester City,Atletico Madrid,1-0,1-0,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Diego Simeone,De Bruyne 70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Vuelta,13-04-2022,Atletico Madrid,Manchester City,0-0,0-1,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Pep Guardiola,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Ida,05-04-2022,Benfica,Liverpool,1-3,4-6,Estadio da Luz,Lisboa,Portugal,NULL,Nelson Verissimo,Jurgen Klopp,Nunez 49'; Konate 17'; Mane 34'; Diaz 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Vuelta,13-04-2022,Liverpool,Benfica,3-3,6-4,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Nelson Verissimo,Konate 21'; Firmino 55'; 65'; Ramos 32'; Yaremchuk 73'; Nunez 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Ida,06-04-2022,Chelsea,Real Madrid,1-3,4-5,Stamford Bridge,Londres,Inglaterra,NULL,Thomas Tuchel,Carlo Ancelotti,Havertz 40'; Benzema 21'; 24'; 46',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Vuelta,12-04-2022,Real Madrid,Chelsea,2-3,5-4,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Thomas Tuchel,Rodrygo 80'; Benzema 96'; Mount 15'; Rudiger 51'; Werner 75',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Ida,06-04-2022,Villarreal,Bayern Munich,1-0,2-1,Estadio de la Ceramica,Villarreal,España,NULL,Unai Emery,Julian Nagelsmann,Danjuma 8',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Cuartos,Vuelta,12-04-2022,Bayern Munich,Villarreal,1-1,1-2,Allianz Arena,Munich,Alemania,NULL,Julian Nagelsmann,Unai Emery,Lewandowski 52'; Chukwueze 88',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Semifinal,Ida,26-04-2022,Manchester City,Real Madrid,4-3,6-5,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Carlo Ancelotti,De Bruyne 2'; Jesus 11'; Foden 53'; Bernardo Silva 74'; Benzema 33'; 82'; Vinicius 55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Semifinal,Vuelta,04-05-2022,Real Madrid,Manchester City,3-1,6-5,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Pep Guardiola,Rodrygo 90'; 91'; Benzema 95'; Mahrez 73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Semifinal,Ida,27-04-2022,Liverpool,Villarreal,2-0,5-2,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Unai Emery,Henderson OG 53'; Mane 55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Semifinal,Vuelta,03-05-2022,Villarreal,Liverpool,2-3,2-5,Estadio de la Ceramica,Villarreal,España,NULL,Unai Emery,Jurgen Klopp,Dia 3'; Coquelin 41'; Fabinho 62'; Diaz 67'; Mane 74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-2022,Final,Final,28-05-2022,Liverpool,Real Madrid,0-1,NULL,Stade de France,Paris,Francia,NULL,Jurgen Klopp,Carlo Ancelotti,Vinicius 59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,14-02-2023,PSG,Bayern Munich,0-1,0-3,Parc des Princes,Paris,Francia,NULL,Christophe Galtier,Julian Nagelsmann,Coman 53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,08-03-2023,Bayern Munich,PSG,2-0,3-0,Allianz Arena,Munich,Alemania,NULL,Julian Nagelsmann,Christophe Galtier,Choupo-Moting 61'; Gnabry 89',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,14-02-2023,AC Milan,Tottenham,1-0,1-0,San Siro,Milán,Italia,NULL,Stefano Pioli,Antonio Conte,Brahim Diaz 7',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,08-03-2023,Tottenham,AC Milan,0-0,0-1,Tottenham Hotspur Stadium,Londres,Inglaterra,NULL,Antonio Conte,Stefano Pioli,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,15-02-2023,Club Brugge,Benfica,0-2,1-7,Jan Breydel Stadium,Brujas,Belgica,NULL,Scott Parker,Roger Schmidt,Joao Mario 51'; Neres 88',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,07-03-2023,Benfica,Club Brugge,5-1,7-1,Estadio da Luz,Lisboa,Portugal,NULL,Roger Schmidt,Scott Parker,Ramos 38'; 57'; 67'; Joao Mario 71'; Neres 77'; Meijer 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,15-02-2023,Borussia Dortmund,Chelsea,1-0,1-2,Signal Iduna Park,Dortmund,Alemania,NULL,Edin Terzic,Graham Potter,Adeyemi 63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,07-03-2023,Chelsea,Borussia Dortmund,2-0,2-1,Stamford Bridge,Londres,Inglaterra,NULL,Graham Potter,Edin Terzic,Sterling 43'; Havertz 53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,21-02-2023,Liverpool,Real Madrid,2-5,2-6,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Carlo Ancelotti,Nunez 4'; Salah 14'; Vinicius 21'; 36'; Militao 47'; Benzema 55'; 67',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,15-03-2023,Real Madrid,Liverpool,1-0,6-2,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Jurgen Klopp,Benzema 78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,21-02-2023,Eintracht Frankfurt,Napoli,0-2,0-5,Deutsche Bank Park,Frankfurt,Alemania,NULL,Oliver Glasner,Luciano Spalletti,Osimhen 40'; Di Lorenzo 65',NULL,NULL,Kolo Muani,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,15-03-2023,Napoli,Eintracht Frankfurt,3-0,5-0,Stadio Diego Armando Maradona,Napoles,Italia,NULL,Luciano Spalletti,Oliver Glasner,Osimhen 45'; 53'; Zielinski 64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,22-02-2023,Inter,Porto,1-0,1-0,San Siro,Milán,Italia,NULL,Simone Inzaghi,Sergio Conceicao,Lukaku 86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,14-03-2023,Porto,Inter,0-0,0-1,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Simone Inzaghi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Ida,22-02-2023,RB Leipzig,Manchester City,1-1,1-8,Red Bull Arena,Leipzig,Alemania,NULL,Marco Rose,Pep Guardiola,Gvardiol 70'; Mahrez 27',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Octavos,Vuelta,14-03-2023,Manchester City,RB Leipzig,7-0,8-1,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Marco Rose,Haaland 22'; 24'; 45'; 53'; 57'; Gundogan 49'; De Bruyne 92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Ida,11-04-2023,Real Madrid,Chelsea,2-0,4-0,Santiago Bernabeu,Madrid,España,NULL,Carlo Ancelotti,Frank Lampard,Benzema 21'; Asensio 74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Vuelta,18-04-2023,Chelsea,Real Madrid,0-2,0-4,Stamford Bridge,Londres,Inglaterra,NULL,Frank Lampard,Carlo Ancelotti,Rodrygo 58'; 80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Ida,11-04-2023,Benfica,Inter,0-2,3-5,Estadio da Luz,Lisboa,Portugal,NULL,Roger Schmidt,Simone Inzaghi,Barella 51'; Lukaku 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Vuelta,19-04-2023,Inter,Benfica,3-3,5-3,San Siro,Milán,Italia,NULL,Simone Inzaghi,Roger Schmidt,Barella 14'; Lautaro 65'; Correa 78'; Aursnes 38'; Antonio Silva 86'; Musa 95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Ida,12-04-2023,Manchester City,Bayern Munich,3-0,4-1,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Thomas Tuchel,Rodri 27'; Silva 70'; Haaland 76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-2023,Cuartos,Vuelta,19-04-2023,Bayern Munich,Manchester City,1-1,1-4,Allianz Arena,Munich,Alemania,NULL,Thomas Tuchel,Pep Guardiola,Kimmich 83'; Haaland 57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
